Python 3.12.0 (tags/v3.12.0:0fb18b0, Oct  2 2023, 13:03:39) [MSC v.1935 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: D:\2604-math-under-llm\check_r1_full.py
使用设备: cuda
找到 4 个分片: ['DeepSeek-R1-Distill-Qwen-14B-model-00001-of-000004.safetensors', 'DeepSeek-R1-Distill-Qwen-14B-model-00002-of-000004.safetensors', 'DeepSeek-R1-Distill-Qwen-14B-model-00003-of-000004.safetensors', 'DeepSeek-R1-Distill-Qwen-14B-model-00004-of-000004.safetensors']

开始分析 DeepSeek-R1-Distill-Qwen-14B，共 48 层

[分片 1/4] 加载 DeepSeek-R1-Distill-Qwen-14B-model-00001-of-000004.safetensors ...
  该分片包含的层: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
  将分析层: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]

========== Layer 0 ==========
  wq shape: torch.Size([5120, 5120]), wk shape: torch.Size([1024, 5120])
  KV头 7 | Q头 38: Pearson=+0.8976 Spearman=+1.0000 α=0.7432(残差=7.34e-02) cos(Uq,Uk)=0.1018 协方差误差=0.5343 SSR=0.014883 σ_max(Q)=2.671 σ_max(K)=2.921 cond(Q)=4.2 cond(K)=6.7
  KV头 7 | Q头 39: Pearson=+0.9855 Spearman=+1.0000 α=0.8803(残差=7.67e-03) cos(Uq,Uk)=0.0894 协方差误差=0.6953 SSR=0.003790 σ_max(Q)=2.869 σ_max(K)=2.921 cond(Q)=13.1 cond(K)=6.7

[分片 2/4] 加载 DeepSeek-R1-Distill-Qwen-14B-model-00002-of-000004.safetensors ...
  该分片包含的层: [12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]
  将分析层: [13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]

========== Layer 13 ==========
  wq shape: torch.Size([5120, 5120]), wk shape: torch.Size([1024, 5120])
  KV头 0 | Q头  0: Pearson=+0.9963 Spearman=+1.0000 α=0.9586(残差=1.57e-03) cos(Uq,Uk)=0.1054 协方差误差=0.6550 SSR=0.001887 σ_max(Q)=2.702 σ_max(K)=3.003 cond(Q)=10.3 cond(K)=10.1
  KV头 0 | Q头  1: Pearson=+0.9893 Spearman=+1.0000 α=0.9690(残差=4.14e-03) cos(Uq,Uk)=0.1086 协方差误差=0.7131 SSR=0.003557 σ_max(Q)=2.655 σ_max(K)=3.003 cond(Q)=15.7 cond(K)=10.1
  KV头 0 | Q头  2: Pearson=+0.9934 Spearman=+1.0000 α=1.0498(残差=3.89e-03) cos(Uq,Uk)=0.1153 协方差误差=0.7177 SSR=0.003055 σ_max(Q)=2.922 σ_max(K)=3.003 cond(Q)=11.7 cond(K)=10.1
  KV头 0 | Q头  3: Pearson=+0.9899 Spearman=+1.0000 α=0.8960(残差=3.15e-03) cos(Uq,Uk)=0.0996 协方差误差=0.7772 SSR=0.002842 σ_max(Q)=2.695 σ_max(K)=3.003 cond(Q)=10.7 cond(K)=10.1
  KV头 0 | Q头  4: Pearson=+0.9599 Spearman=+1.0000 α=0.9340(残差=1.90e-02) cos(Uq,Uk)=0.0906 协方差误差=0.8142 SSR=0.008114 σ_max(Q)=3.214 σ_max(K)=3.003 cond(Q)=11.0 cond(K)=10.1
  KV头 1 | Q头  5: Pearson=+0.9647 Spearman=+1.0000 α=0.8059(残差=1.22e-02) cos(Uq,Uk)=0.1030 协方差误差=0.5779 SSR=0.005187 σ_max(Q)=2.674 σ_max(K)=2.615 cond(Q)=9.4 cond(K)=7.9
  KV头 1 | Q头  6: Pearson=+0.9946 Spearman=+1.0000 α=0.8515(残差=2.67e-03) cos(Uq,Uk)=0.1074 协方差误差=0.4714 SSR=0.002114 σ_max(Q)=2.561 σ_max(K)=2.615 cond(Q)=12.1 cond(K)=7.9
  KV头 1 | Q头  7: Pearson=+0.8533 Spearman=+1.0000 α=0.8376(残差=7.57e-02) cos(Uq,Uk)=0.0964 协方差误差=0.6391 SSR=0.012709 σ_max(Q)=3.315 σ_max(K)=2.615 cond(Q)=6.5 cond(K)=7.9
  KV头 1 | Q头  8: Pearson=+0.9877 Spearman=+1.0000 α=0.8822(残差=6.13e-03) cos(Uq,Uk)=0.1075 协方差误差=0.4871 SSR=0.003405 σ_max(Q)=2.671 σ_max(K)=2.615 cond(Q)=11.3 cond(K)=7.9
  KV头 1 | Q头  9: Pearson=+0.9447 Spearman=+1.0000 α=0.9104(残差=2.54e-02) cos(Uq,Uk)=0.1060 协方差误差=0.5962 SSR=0.006205 σ_max(Q)=3.291 σ_max(K)=2.615 cond(Q)=9.7 cond(K)=7.9
  KV头 2 | Q头 10: Pearson=+0.9895 Spearman=+1.0000 α=0.7736(残差=2.75e-03) cos(Uq,Uk)=0.0929 协方差误差=0.5050 SSR=0.002440 σ_max(Q)=2.280 σ_max(K)=2.671 cond(Q)=6.6 cond(K)=8.4
  KV头 2 | Q头 11: Pearson=+0.9737 Spearman=+1.0000 α=0.8722(残差=9.13e-03) cos(Uq,Uk)=0.0995 协方差误差=0.4748 SSR=0.003881 σ_max(Q)=2.749 σ_max(K)=2.671 cond(Q)=7.8 cond(K)=8.4
  KV头 2 | Q头 12: Pearson=+0.9808 Spearman=+1.0000 α=0.8816(残差=6.78e-03) cos(Uq,Uk)=0.0908 协方差误差=0.4587 SSR=0.002707 σ_max(Q)=2.802 σ_max(K)=2.671 cond(Q)=7.6 cond(K)=8.4
  KV头 2 | Q头 13: Pearson=+0.9201 Spearman=+1.0000 α=0.8458(残差=3.05e-02) cos(Uq,Uk)=0.0789 协方差误差=0.5964 SSR=0.006453 σ_max(Q)=3.225 σ_max(K)=2.671 cond(Q)=9.8 cond(K)=8.4
  KV头 2 | Q头 14: Pearson=+0.9757 Spearman=+1.0000 α=0.8389(残差=8.25e-03) cos(Uq,Uk)=0.0919 协方差误差=0.4897 SSR=0.003762 σ_max(Q)=2.567 σ_max(K)=2.671 cond(Q)=7.2 cond(K)=8.4
  KV头 3 | Q头 15: Pearson=+0.9753 Spearman=+1.0000 α=0.8619(残差=2.58e-02) cos(Uq,Uk)=0.0831 协方差误差=0.7326 SSR=0.008078 σ_max(Q)=3.267 σ_max(K)=2.703 cond(Q)=11.7 cond(K)=6.5
  KV头 3 | Q头 16: Pearson=+0.9800 Spearman=+1.0000 α=0.8547(残差=7.17e-03) cos(Uq,Uk)=0.0960 协方差误差=0.6816 SSR=0.003589 σ_max(Q)=2.949 σ_max(K)=2.703 cond(Q)=7.6 cond(K)=6.5
  KV头 3 | Q头 17: Pearson=+0.9742 Spearman=+1.0000 α=0.8788(残差=1.39e-02) cos(Uq,Uk)=0.0926 协方差误差=0.6946 SSR=0.004671 σ_max(Q)=3.231 σ_max(K)=2.703 cond(Q)=10.0 cond(K)=6.5
  KV头 3 | Q头 18: Pearson=+0.9870 Spearman=+1.0000 α=0.9046(残差=1.44e-02) cos(Uq,Uk)=0.1008 协方差误差=0.6717 SSR=0.005787 σ_max(Q)=2.984 σ_max(K)=2.703 cond(Q)=9.9 cond(K)=6.5
  KV头 3 | Q头 19: Pearson=+0.9869 Spearman=+1.0000 α=0.9656(残差=1.99e-02) cos(Uq,Uk)=0.0895 协方差误差=0.6918 SSR=0.006578 σ_max(Q)=3.516 σ_max(K)=2.703 cond(Q)=8.4 cond(K)=6.5
  KV头 4 | Q头 20: Pearson=+0.9177 Spearman=+1.0000 α=0.7844(残差=3.67e-02) cos(Uq,Uk)=0.1071 协方差误差=0.5858 SSR=0.007884 σ_max(Q)=3.462 σ_max(K)=2.834 cond(Q)=6.6 cond(K)=8.5
  KV头 4 | Q头 21: Pearson=+0.9674 Spearman=+1.0000 α=0.7985(残差=1.25e-02) cos(Uq,Uk)=0.1103 协方差误差=0.5823 SSR=0.004755 σ_max(Q)=2.914 σ_max(K)=2.834 cond(Q)=14.9 cond(K)=8.5
  KV头 4 | Q头 22: Pearson=+0.9610 Spearman=+1.0000 α=0.8209(残差=1.67e-02) cos(Uq,Uk)=0.1110 协方差误差=0.5929 SSR=0.005231 σ_max(Q)=3.051 σ_max(K)=2.834 cond(Q)=11.7 cond(K)=8.5
  KV头 4 | Q头 23: Pearson=+0.9512 Spearman=+1.0000 α=0.8046(残差=1.89e-02) cos(Uq,Uk)=0.1213 协方差误差=0.5043 SSR=0.006004 σ_max(Q)=2.879 σ_max(K)=2.834 cond(Q)=6.2 cond(K)=8.5
  KV头 4 | Q头 24: Pearson=+0.9823 Spearman=+1.0000 α=0.8500(残差=7.84e-03) cos(Uq,Uk)=0.1148 协方差误差=0.5223 SSR=0.003679 σ_max(Q)=2.808 σ_max(K)=2.834 cond(Q)=15.2 cond(K)=8.5
  KV头 5 | Q头 25: Pearson=+0.9898 Spearman=+1.0000 α=1.0146(残差=6.63e-03) cos(Uq,Uk)=0.0999 协方差误差=0.5450 SSR=0.002117 σ_max(Q)=3.465 σ_max(K)=2.657 cond(Q)=6.2 cond(K)=4.1
  KV头 5 | Q头 26: Pearson=+0.9115 Spearman=+1.0000 α=0.8152(残差=3.25e-02) cos(Uq,Uk)=0.0787 协方差误差=0.8683 SSR=0.010235 σ_max(Q)=2.922 σ_max(K)=2.657 cond(Q)=7.6 cond(K)=4.1
  KV头 5 | Q头 27: Pearson=+0.9755 Spearman=+1.0000 α=0.9300(残差=1.65e-02) cos(Uq,Uk)=0.1110 协方差误差=0.4498 SSR=0.006444 σ_max(Q)=2.476 σ_max(K)=2.657 cond(Q)=3.8 cond(K)=4.1
  KV头 5 | Q头 28: Pearson=+0.9725 Spearman=+1.0000 α=0.9133(残差=1.24e-02) cos(Uq,Uk)=0.0997 协方差误差=0.6668 SSR=0.004883 σ_max(Q)=3.074 σ_max(K)=2.657 cond(Q)=6.2 cond(K)=4.1
  KV头 5 | Q头 29: Pearson=+0.9551 Spearman=+1.0000 α=0.8332(残差=1.66e-02) cos(Uq,Uk)=0.0894 协方差误差=0.7150 SSR=0.007513 σ_max(Q)=2.873 σ_max(K)=2.657 cond(Q)=6.4 cond(K)=4.1
  KV头 6 | Q头 30: Pearson=+0.9795 Spearman=+1.0000 α=0.8819(残差=1.08e-02) cos(Uq,Uk)=0.0990 协方差误差=0.6895 SSR=0.003692 σ_max(Q)=3.470 σ_max(K)=3.053 cond(Q)=7.3 cond(K)=6.7
  KV头 6 | Q头 31: Pearson=+0.9919 Spearman=+1.0000 α=0.9932(残差=4.72e-03) cos(Uq,Uk)=0.1155 协方差误差=0.6569 SSR=0.002203 σ_max(Q)=3.604 σ_max(K)=3.053 cond(Q)=6.8 cond(K)=6.7
  KV头 6 | Q头 32: Pearson=+0.9796 Spearman=+1.0000 α=0.8306(残差=8.99e-03) cos(Uq,Uk)=0.1027 协方差误差=0.7061 SSR=0.004961 σ_max(Q)=2.990 σ_max(K)=3.053 cond(Q)=8.5 cond(K)=6.7
  KV头 6 | Q头 33: Pearson=+0.9856 Spearman=+1.0000 α=0.8532(残差=6.23e-03) cos(Uq,Uk)=0.1082 协方差误差=0.6548 SSR=0.003275 σ_max(Q)=3.115 σ_max(K)=3.053 cond(Q)=9.3 cond(K)=6.7
  KV头 6 | Q头 34: Pearson=+0.9873 Spearman=+1.0000 α=0.9330(残差=1.07e-02) cos(Uq,Uk)=0.1036 协方差误差=0.6532 SSR=0.003950 σ_max(Q)=3.403 σ_max(K)=3.053 cond(Q)=7.8 cond(K)=6.7
  KV头 7 | Q头 35: Pearson=+0.9798 Spearman=+1.0000 α=0.8916(残差=1.22e-02) cos(Uq,Uk)=0.0908 协方差误差=0.6052 SSR=0.002873 σ_max(Q)=3.364 σ_max(K)=2.714 cond(Q)=5.8 cond(K)=3.8
  KV头 7 | Q头 36: Pearson=+0.9921 Spearman=+1.0000 α=0.8895(残差=3.97e-03) cos(Uq,Uk)=0.1053 协方差误差=0.4809 SSR=0.003284 σ_max(Q)=2.570 σ_max(K)=2.714 cond(Q)=4.0 cond(K)=3.8
  KV头 7 | Q头 37: Pearson=+0.9803 Spearman=+1.0000 α=0.9290(残差=2.22e-02) cos(Uq,Uk)=0.0883 协方差误差=0.5707 SSR=0.006111 σ_max(Q)=3.495 σ_max(K)=2.714 cond(Q)=5.3 cond(K)=3.8
  KV头 7 | Q头 38: Pearson=+0.9826 Spearman=+1.0000 α=0.8776(残差=8.69e-03) cos(Uq,Uk)=0.0886 协方差误差=0.5896 SSR=0.003653 σ_max(Q)=2.888 σ_max(K)=2.714 cond(Q)=4.6 cond(K)=3.8
  KV头 7 | Q头 39: Pearson=+0.9812 Spearman=+1.0000 α=0.9325(残差=1.18e-02) cos(Uq,Uk)=0.0996 协方差误差=0.6116 SSR=0.004854 σ_max(Q)=3.134 σ_max(K)=2.714 cond(Q)=6.0 cond(K)=3.8

========== Layer 14 ==========
  wq shape: torch.Size([5120, 5120]), wk shape: torch.Size([1024, 5120])
  KV头 0 | Q头  0: Pearson=+0.9750 Spearman=+1.0000 α=0.7527(残差=7.33e-03) cos(Uq,Uk)=0.0923 协方差误差=0.5614 SSR=0.003957 σ_max(Q)=2.546 σ_max(K)=2.686 cond(Q)=8.7 cond(K)=8.8
  KV头 0 | Q头  1: Pearson=+0.9910 Spearman=+1.0000 α=0.9656(残差=4.81e-03) cos(Uq,Uk)=0.1031 协方差误差=0.4864 SSR=0.002816 σ_max(Q)=2.920 σ_max(K)=2.686 cond(Q)=8.7 cond(K)=8.8
  KV头 0 | Q头  2: Pearson=+0.9462 Spearman=+1.0000 α=0.8620(残差=2.07e-02) cos(Uq,Uk)=0.1036 协方差误差=0.5870 SSR=0.005904 σ_max(Q)=3.086 σ_max(K)=2.686 cond(Q)=10.3 cond(K)=8.8
  KV头 0 | Q头  3: Pearson=+0.9746 Spearman=+1.0000 α=0.9306(残差=1.33e-02) cos(Uq,Uk)=0.1123 协方差误差=0.5240 SSR=0.004565 σ_max(Q)=2.983 σ_max(K)=2.686 cond(Q)=9.1 cond(K)=8.8
  KV头 0 | Q头  4: Pearson=+0.9346 Spearman=+1.0000 α=0.8764(残差=2.68e-02) cos(Uq,Uk)=0.0937 协方差误差=0.6208 SSR=0.006596 σ_max(Q)=3.240 σ_max(K)=2.686 cond(Q)=10.1 cond(K)=8.8
  KV头 1 | Q头  5: Pearson=+0.9513 Spearman=+1.0000 α=0.9148(残差=2.45e-02) cos(Uq,Uk)=0.1154 协方差误差=0.5539 SSR=0.006962 σ_max(Q)=2.959 σ_max(K)=2.526 cond(Q)=9.4 cond(K)=4.9
  KV头 1 | Q头  6: Pearson=+0.9207 Spearman=+1.0000 α=0.8081(残差=3.38e-02) cos(Uq,Uk)=0.0878 协方差误差=0.6401 SSR=0.008636 σ_max(Q)=3.016 σ_max(K)=2.526 cond(Q)=11.4 cond(K)=4.9
  KV头 1 | Q头  7: Pearson=+0.9132 Spearman=+1.0000 α=0.8069(残差=4.95e-02) cos(Uq,Uk)=0.0974 协方差误差=0.5544 SSR=0.012134 σ_max(Q)=2.533 σ_max(K)=2.526 cond(Q)=4.1 cond(K)=4.9
  KV头 1 | Q头  8: Pearson=+0.9859 Spearman=+1.0000 α=0.9355(残差=9.24e-03) cos(Uq,Uk)=0.1122 协方差误差=0.4388 SSR=0.003682 σ_max(Q)=2.892 σ_max(K)=2.526 cond(Q)=6.8 cond(K)=4.9
  KV头 1 | Q头  9: Pearson=+0.9680 Spearman=+1.0000 α=0.8839(残差=1.56e-02) cos(Uq,Uk)=0.0986 协方差误差=0.5479 SSR=0.005086 σ_max(Q)=3.117 σ_max(K)=2.526 cond(Q)=10.8 cond(K)=4.9
  KV头 2 | Q头 10: Pearson=+0.9528 Spearman=+1.0000 α=0.9554(残差=2.62e-02) cos(Uq,Uk)=0.1098 协方差误差=0.5778 SSR=0.007004 σ_max(Q)=3.542 σ_max(K)=2.559 cond(Q)=5.5 cond(K)=6.2
  KV头 2 | Q头 11: Pearson=+0.9571 Spearman=+1.0000 α=0.9187(残差=2.91e-02) cos(Uq,Uk)=0.1080 协方差误差=0.5862 SSR=0.009144 σ_max(Q)=2.958 σ_max(K)=2.559 cond(Q)=4.6 cond(K)=6.2
  KV头 2 | Q头 12: Pearson=+0.9604 Spearman=+1.0000 α=0.8757(残差=1.25e-02) cos(Uq,Uk)=0.1089 协方差误差=0.6014 SSR=0.005280 σ_max(Q)=2.889 σ_max(K)=2.559 cond(Q)=5.4 cond(K)=6.2
  KV头 2 | Q头 13: Pearson=+0.9564 Spearman=+1.0000 α=0.8285(残差=1.42e-02) cos(Uq,Uk)=0.1025 协方差误差=0.6569 SSR=0.005581 σ_max(Q)=2.773 σ_max(K)=2.559 cond(Q)=8.4 cond(K)=6.2
  KV头 2 | Q头 14: Pearson=+0.9850 Spearman=+1.0000 α=0.8791(残差=6.42e-03) cos(Uq,Uk)=0.1026 协方差误差=0.6879 SSR=0.003583 σ_max(Q)=2.751 σ_max(K)=2.559 cond(Q)=11.2 cond(K)=6.2
  KV头 3 | Q头 15: Pearson=+0.9812 Spearman=+1.0000 α=0.7776(残差=1.11e-02) cos(Uq,Uk)=0.0893 协方差误差=0.5313 SSR=0.004938 σ_max(Q)=2.375 σ_max(K)=2.747 cond(Q)=5.8 cond(K)=6.5
  KV头 3 | Q头 16: Pearson=+0.9543 Spearman=+1.0000 α=0.7636(残差=1.60e-02) cos(Uq,Uk)=0.0765 协方差误差=0.6573 SSR=0.004754 σ_max(Q)=2.954 σ_max(K)=2.747 cond(Q)=10.5 cond(K)=6.5
  KV头 3 | Q头 17: Pearson=+0.9903 Spearman=+1.0000 α=0.8680(残差=5.46e-03) cos(Uq,Uk)=0.0855 协方差误差=0.5522 SSR=0.003361 σ_max(Q)=2.540 σ_max(K)=2.747 cond(Q)=8.0 cond(K)=6.5
  KV头 3 | Q头 18: Pearson=+0.9548 Spearman=+1.0000 α=0.8092(残差=1.55e-02) cos(Uq,Uk)=0.0976 协方差误差=0.4899 SSR=0.006359 σ_max(Q)=2.466 σ_max(K)=2.747 cond(Q)=8.1 cond(K)=6.5
  KV头 3 | Q头 19: Pearson=+0.9751 Spearman=+1.0000 α=0.9185(残差=2.53e-02) cos(Uq,Uk)=0.0961 协方差误差=0.5760 SSR=0.007102 σ_max(Q)=2.776 σ_max(K)=2.747 cond(Q)=6.7 cond(K)=6.5
  KV头 4 | Q头 20: Pearson=+0.9952 Spearman=+1.0000 α=0.9758(残差=2.70e-03) cos(Uq,Uk)=0.1011 协方差误差=0.5818 SSR=0.002418 σ_max(Q)=2.473 σ_max(K)=2.301 cond(Q)=7.5 cond(K)=4.7
  KV头 4 | Q头 21: Pearson=+0.9556 Spearman=+1.0000 α=0.8988(残差=2.18e-02) cos(Uq,Uk)=0.1040 协方差误差=0.6280 SSR=0.006967 σ_max(Q)=2.974 σ_max(K)=2.301 cond(Q)=6.0 cond(K)=4.7
  KV头 4 | Q头 22: Pearson=+0.9438 Spearman=+1.0000 α=0.9403(残差=2.16e-02) cos(Uq,Uk)=0.0897 协方差误差=0.6424 SSR=0.005302 σ_max(Q)=3.262 σ_max(K)=2.301 cond(Q)=6.5 cond(K)=4.7
  KV头 4 | Q头 23: Pearson=+0.9587 Spearman=+1.0000 α=0.9774(残差=2.86e-02) cos(Uq,Uk)=0.0963 协方差误差=0.6356 SSR=0.007474 σ_max(Q)=3.269 σ_max(K)=2.301 cond(Q)=5.2 cond(K)=4.7
  KV头 4 | Q头 24: Pearson=+0.9587 Spearman=+1.0000 α=0.9790(残差=1.38e-02) cos(Uq,Uk)=0.0850 协方差误差=0.6443 SSR=0.004854 σ_max(Q)=3.024 σ_max(K)=2.301 cond(Q)=6.2 cond(K)=4.7
  KV头 5 | Q头 25: Pearson=+0.9699 Spearman=+1.0000 α=0.8893(残差=1.21e-02) cos(Uq,Uk)=0.1002 协方差误差=0.5492 SSR=0.004767 σ_max(Q)=2.820 σ_max(K)=2.624 cond(Q)=4.8 cond(K)=5.5
  KV头 5 | Q头 26: Pearson=+0.9678 Spearman=+1.0000 α=0.8862(残差=1.28e-02) cos(Uq,Uk)=0.1027 协方差误差=0.5299 SSR=0.004900 σ_max(Q)=2.897 σ_max(K)=2.624 cond(Q)=5.1 cond(K)=5.5
  KV头 5 | Q头 27: Pearson=+0.9787 Spearman=+1.0000 α=0.7730(残差=6.61e-03) cos(Uq,Uk)=0.1026 协方差误差=0.5217 SSR=0.003601 σ_max(Q)=2.579 σ_max(K)=2.624 cond(Q)=6.9 cond(K)=5.5
  KV头 5 | Q头 28: Pearson=+0.9756 Spearman=+1.0000 α=0.8043(残差=8.01e-03) cos(Uq,Uk)=0.1062 协方差误差=0.5425 SSR=0.004421 σ_max(Q)=2.497 σ_max(K)=2.624 cond(Q)=5.3 cond(K)=5.5
  KV头 5 | Q头 29: Pearson=+0.9574 Spearman=+1.0000 α=0.9074(残差=1.95e-02) cos(Uq,Uk)=0.1003 协方差误差=0.5439 SSR=0.005869 σ_max(Q)=3.061 σ_max(K)=2.624 cond(Q)=4.9 cond(K)=5.5
  KV头 6 | Q头 30: Pearson=+0.9467 Spearman=+1.0000 α=0.9110(残差=3.48e-02) cos(Uq,Uk)=0.1085 协方差误差=0.5663 SSR=0.008310 σ_max(Q)=3.121 σ_max(K)=2.609 cond(Q)=10.0 cond(K)=9.3
  KV头 6 | Q头 31: Pearson=+0.9598 Spearman=+1.0000 α=0.8237(残差=2.16e-02) cos(Uq,Uk)=0.1075 协方差误差=0.4293 SSR=0.007395 σ_max(Q)=2.357 σ_max(K)=2.609 cond(Q)=7.8 cond(K)=9.3
  KV头 6 | Q头 32: Pearson=+0.9500 Spearman=+1.0000 α=0.7504(残差=2.35e-02) cos(Uq,Uk)=0.1133 协方差误差=0.6116 SSR=0.008492 σ_max(Q)=2.549 σ_max(K)=2.609 cond(Q)=12.0 cond(K)=9.3
  KV头 6 | Q头 33: Pearson=+0.9811 Spearman=+1.0000 α=0.7907(残差=1.29e-02) cos(Uq,Uk)=0.1117 协方差误差=0.5089 SSR=0.005787 σ_max(Q)=2.457 σ_max(K)=2.609 cond(Q)=12.6 cond(K)=9.3
  KV头 6 | Q头 34: Pearson=+0.9856 Spearman=+1.0000 α=0.9261(残差=1.38e-02) cos(Uq,Uk)=0.1127 协方差误差=0.5037 SSR=0.005529 σ_max(Q)=2.717 σ_max(K)=2.609 cond(Q)=10.6 cond(K)=9.3
  KV头 7 | Q头 35: Pearson=+0.9214 Spearman=+1.0000 α=0.8423(残差=3.90e-02) cos(Uq,Uk)=0.0702 协方差误差=0.7831 SSR=0.009453 σ_max(Q)=3.315 σ_max(K)=2.712 cond(Q)=6.5 cond(K)=5.0
  KV头 7 | Q头 36: Pearson=+0.9892 Spearman=+1.0000 α=0.9472(残差=8.33e-03) cos(Uq,Uk)=0.0941 协方差误差=0.5717 SSR=0.003308 σ_max(Q)=3.321 σ_max(K)=2.712 cond(Q)=5.4 cond(K)=5.0
  KV头 7 | Q头 37: Pearson=+0.9812 Spearman=+1.0000 α=0.9912(残差=1.95e-02) cos(Uq,Uk)=0.1221 协方差误差=0.5744 SSR=0.006565 σ_max(Q)=3.000 σ_max(K)=2.712 cond(Q)=4.4 cond(K)=5.0
  KV头 7 | Q头 38: Pearson=+0.9835 Spearman=+1.0000 α=0.8011(残差=6.22e-03) cos(Uq,Uk)=0.0826 协方差误差=0.6267 SSR=0.004667 σ_max(Q)=2.376 σ_max(K)=2.712 cond(Q)=3.9 cond(K)=5.0
  KV头 7 | Q头 39: Pearson=+0.9373 Spearman=+1.0000 α=0.8090(残差=2.97e-02) cos(Uq,Uk)=0.0777 协方差误差=0.8112 SSR=0.008667 σ_max(Q)=2.983 σ_max(K)=2.712 cond(Q)=6.9 cond(K)=5.0

========== Layer 15 ==========
  wq shape: torch.Size([5120, 5120]), wk shape: torch.Size([1024, 5120])
  KV头 0 | Q头  0: Pearson=+0.9842 Spearman=+1.0000 α=0.8577(残差=6.68e-03) cos(Uq,Uk)=0.0911 协方差误差=0.6629 SSR=0.004111 σ_max(Q)=2.949 σ_max(K)=2.904 cond(Q)=7.4 cond(K)=5.3
  KV头 0 | Q头  1: Pearson=+0.9936 Spearman=+1.0000 α=0.9541(残差=1.19e-02) cos(Uq,Uk)=0.0984 协方差误差=0.6918 SSR=0.005552 σ_max(Q)=2.688 σ_max(K)=2.904 cond(Q)=6.3 cond(K)=5.3
  KV头 0 | Q头  2: Pearson=+0.9537 Spearman=+1.0000 α=0.7939(残差=2.30e-02) cos(Uq,Uk)=0.0990 协方差误差=0.6132 SSR=0.009073 σ_max(Q)=2.919 σ_max(K)=2.904 cond(Q)=5.0 cond(K)=5.3
  KV头 0 | Q头  3: Pearson=+0.9903 Spearman=+1.0000 α=0.9085(残差=4.38e-03) cos(Uq,Uk)=0.1029 协方差误差=0.6432 SSR=0.002984 σ_max(Q)=2.821 σ_max(K)=2.904 cond(Q)=5.3 cond(K)=5.3
  KV头 0 | Q头  4: Pearson=+0.9863 Spearman=+1.0000 α=0.8625(残差=6.01e-03) cos(Uq,Uk)=0.1013 协方差误差=0.6240 SSR=0.003688 σ_max(Q)=2.674 σ_max(K)=2.904 cond(Q)=5.0 cond(K)=5.3
  KV头 1 | Q头  5: Pearson=+0.9506 Spearman=+1.0000 α=0.9203(残差=4.25e-02) cos(Uq,Uk)=0.1014 协方差误差=0.6000 SSR=0.009058 σ_max(Q)=3.676 σ_max(K)=2.652 cond(Q)=5.9 cond(K)=5.5
  KV头 1 | Q头  6: Pearson=+0.9751 Spearman=+1.0000 α=0.9163(残差=1.06e-02) cos(Uq,Uk)=0.1132 协方差误差=0.6047 SSR=0.003717 σ_max(Q)=3.155 σ_max(K)=2.652 cond(Q)=5.1 cond(K)=5.5
  KV头 1 | Q头  7: Pearson=+0.9814 Spearman=+1.0000 α=0.8711(残差=8.98e-03) cos(Uq,Uk)=0.0842 协方差误差=0.6944 SSR=0.005449 σ_max(Q)=2.653 σ_max(K)=2.652 cond(Q)=7.0 cond(K)=5.5
  KV头 1 | Q头  8: Pearson=+0.9762 Spearman=+1.0000 α=0.9047(残差=1.25e-02) cos(Uq,Uk)=0.1105 协方差误差=0.6077 SSR=0.004428 σ_max(Q)=3.168 σ_max(K)=2.652 cond(Q)=4.9 cond(K)=5.5
  KV头 1 | Q头  9: Pearson=+0.9873 Spearman=+1.0000 α=0.9429(残差=5.06e-03) cos(Uq,Uk)=0.0996 协方差误差=0.5534 SSR=0.002834 σ_max(Q)=2.858 σ_max(K)=2.652 cond(Q)=4.2 cond(K)=5.5
  KV头 2 | Q头 10: Pearson=+0.9396 Spearman=+1.0000 α=0.9398(残差=2.45e-02) cos(Uq,Uk)=0.0877 协方差误差=0.5861 SSR=0.006448 σ_max(Q)=3.228 σ_max(K)=2.522 cond(Q)=5.9 cond(K)=5.8
  KV头 2 | Q头 11: Pearson=+0.9722 Spearman=+1.0000 α=0.9067(残差=8.49e-03) cos(Uq,Uk)=0.1007 协方差误差=0.5446 SSR=0.004136 σ_max(Q)=2.685 σ_max(K)=2.522 cond(Q)=5.0 cond(K)=5.8
  KV头 2 | Q头 12: Pearson=+0.9924 Spearman=+1.0000 α=0.8341(残差=1.94e-03) cos(Uq,Uk)=0.0873 协方差误差=0.5683 SSR=0.001619 σ_max(Q)=2.414 σ_max(K)=2.522 cond(Q)=6.3 cond(K)=5.8
  KV头 2 | Q头 13: Pearson=+0.9500 Spearman=+1.0000 α=0.9050(残差=1.60e-02) cos(Uq,Uk)=0.0988 协方差误差=0.5843 SSR=0.005293 σ_max(Q)=3.039 σ_max(K)=2.522 cond(Q)=5.6 cond(K)=5.8
